YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,
"1987","94802CHVRN841ST","110020506460","CHEVRON PRODUCTS CO RICHMOND REFINERY","841 CHEVRON WAY","RICHMOND","CONTRA COSTA","CA","94801","","","37.938779","-122.396453","NO","324","Petroleum","2911","NA","","","","","324110","","","","","","1387010515219","1,1,1-TRICHLOROETHANE","000071556","4796","YES","TRI","NO","0","NO","R","Pounds","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","","","","CHEVRON CORP","001382555"
"1987","91710BNDGN4950E","110000477412","BANDAG INC CHINO PLANT","4950 EDISON AVE","CHINO","SAN BERNARDINO","CA","91710","","","33.99726","-117.69631","NO","326","Plastics and Rubber","3011","NA","","","","","326211","","","","","","1387010705491","ZINC COMPOUNDS","N982","649699","NO","TRI","YES","1","NO","R","Pounds","0","120","0","0","0","0","0","0","0","0","0","0","0","0","120","25","0","25","0","0","0","0","0","0","360","0","0","0","0","0","0","0","0","0","0","385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","505","0","0","0","0","0","0","0","0","0","0","0","0","","","","BANDAG INC","005269758"
"1987","90040BNJMN3325S","110000473675","BENJAMIN MOORE & CO LOS ANGELES","3325 S GARFIELD AVE","COMMERCE","LOS ANGELES","CA","90040","","","33.98472","-118.14004","NO","325","Chemicals","2851","","","","","","325510","","","","","","1387010289039","ZINC COMPOUNDS","N982","649699","NO","TRI","YES","1","NO","R","Pounds","9","53","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","0","0","0","","","","BENJAMIN MOORE & CO","001210715"
"1987","95060SLZLT1040R","110000484495","SALZ LEATHERS INC","1040 RIVER ST","SANTA CRUZ","SANTA CRUZ","CA","95061","","","36.98674","-122.03015","NO","316","Leather","3111","","","","","","316110","","","","","","1387010275889","CHROMIUM","007440473","150060","YES","TRI","YES","1","YES","R","Pounds","250","0","0","0","0","0","0","0","0","0","0","0","0","0","250","2700","0","2700","0","0","0","0","0","0","18900","0","0","0","0","0","0","0","0","0","2700","24300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24550","0","0","0","0","0","0","0","0","0","0","0","0","","","","NA","NA"
"1987","93454SNTBR2100S","110002146008","SANTA BARBARA RESEARCH CENTER","2100 S BLOSSER RD","SANTA MARIA","SANTA BARBARA","CA","93454","","","34.922411","-120.453934","NO","334","Computers and Electronic Products","INVA","","","","","","334511","","","","","","1387010170443","ACETONE","000067641","4309","NO","TRI","NO","0","NO","R","Pounds","750","1500","0","0","0","0","0","0","0","0","0","0","0","0","2250","0","5900","5900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5900","2250","0","0","0","0","0","0","0","0","0","0","0","0","","","","HUGHES ELECTRONICS CORP","008286221"
"1987","90247MRLCM16809","110002140184","TECH-ETCH MEREL INC","16809 S GRAMERCY PL","GARDENA","LOS ANGELES","CA","90247","","","33.87746","-118.31352","NO","331","Primary Metals","3479","NA","","","","","331512","","","","","","1387010547673","1,1,1-TRICHLOROETHANE","000071556","4796","YES","TRI","NO","0","NO","R","Pounds","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30000","0","0","0","0","0","0","0","0","0","0","0","0","","","","TECH-ETCH INC","041710609"
"1987","90250NRTHRONENO","110000474736","TRIUMPH AEROSPACE STRUCTURES","3901 JACK NORTHROP AVE","HAWTHORNE","LOS ANGELES","CA","90250","","","33.92113","-118.334815","NO","336","Transportation Equipment","3721","","","","","","336411","","","","","","1387010164046","FREON 113","000076131","6148","NO","TRI","NO","0","NO","R","Pounds","45000","0","0","0","0","0","0","0","0","0","0","0","0","0","45000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3100","0","3100","45000","0","0","0","0","0","0","0","0","0","0","0","0","","","","TRIUMPH GROUP INC","NA"
"1987","91311HRRSC9541M","110002332841","CHATSWORTH PRODUCTS INC","9541 MASON AVE","CHATSWORTH","LOS ANGELES","CA","913115205","","","34.24441","-118.57979","NO","334","Computers and Electronic Products","3669","","","","","","334290","","","","","","1387010804767","1,1,1-TRICHLOROETHANE","000071556","4796","YES","TRI","NO","0","NO","R","Pounds","7810","0","0","0","0","0","0","0","0","0","0","0","0","0","7810","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","750","7810","0","0","0","0","0","0","0","0","0","0","0","0","","","","NA","NA"
"1987","92707SPLYM1300E","110000783037","BP CHEMICALS HITCO INC MATERIALS FOCUSED FACTORY","1300 E WAKEHAM AVE","SANTA ANA","ORANGE","CA","92705","","","33.73722","-117.85185","NO","325","Chemicals","2821","2295","NA","","","","325211","","","","","","1387010557130","METHYL ETHYL KETONE","000078933","7443","NO","TRI","NO","0","NO","R","Pounds","4275","1966","0","0","0","0","0","0","0","0","0","0","0","0","6241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104439","0","0","0","0","104439","0","0","0","0","0","0","0","0","0","0","6241","0","0","0","0","0","0","0","0","0","0","0","0","","","","BP CHEMICALS HITCO INC","046492439"
"1987","90744HNTWY1651A","110000476048","VALERO WILMINGTON ASPHALT PLANT","1651 ALAMEDA ST","WILMINGTON","LOS ANGELES","CA","90744","","","33.79699","-118.23971","NO","324","Petroleum","2911","","","","","","324110","","","","","","1387010034561","TOLUENE","000108883","25452","YES","TRI","NO","0","NO","R","Pounds","2188","7","0","0","0","0","0","0","0","0","0","0","0","0","2195","0","7","7","0","0","0","0","0","0","143","0","0","0","0","0","0","0","0","0","0","143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2338","0","0","0","0","0","0","0","0","0","0","0","0","","","","VALERO ENERGY CORP","082686916"
"1987","90606QKRCT11729","110000475272","QUAKER CITY PLATING/SILVER SMITH LTD","11729 E WASHINGTON BLVD","WHITTIER","LOS ANGELES","CA","90606","","","33.96973","-118.06159","NO","332","Fabricated Metals","3471","","","","","","332813","","","","","","1387010025169","NICKEL","007440020","149674","YES","TRI","YES","1","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","0","107","0","0","0","0","0","0","280","0","0","0","0","0","0","0","0","0","0","387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","387","0","0","0","0","0","0","0","0","0","0","0","0","","","","NA",""
"1987","90044VRCMF15134","110002631812","VIRCO MANUFACTURING CORP","15134 S VERMONT AVE","LOS ANGELES","LOS ANGELES","CA","90044","","","33.89354","-118.29172","NO","336","Transportation Equipment","2531","","","","","","336360","","","","","","1387010515486","NICKEL","007440020","149674","YES","TRI","YES","1","YES","R","Pounds","499","499","0","0","0","0","2087","0","0","0","0","0","0","0","3085","3120","0","3120","0","0","0","0","0","0","2087","0","0","0","0","0","0","0","0","0","0","5207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8292","0","0","0","0","0","0","0","0","0","0","0","0","","","","NA","NA"
"1987","93455RRWTM2717A","110000784054","ARROW AUTOMOTIVE INDUSTRIES INC","2717 AVIATION WAY","SANTA MARIA","SANTA BARBARA","CA","93455","","","34.911684","-120.450264","NO","336","Transportation Equipment","3714","NA","","","","","336211","","","","","","1387010527442","1,1,1-TRICHLOROETHANE","000071556","4796","YES","TRI","NO","0","NO","R","Pounds","2680","8040","0","0","0","0","0","0","0","0","0","0","0","0","10720","0","0","0","0","0","0","0","0","0","55280","0","0","0","0","0","0","0","0","0","0","55280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66000","0","0","0","0","0","0","0","0","0","0","0","0","","","","ARROW AUTOMOTIVE INDUSTRIES INC","001062942"
