YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,
"1997","90805RBRTS100WV","110000476333","INVENSYS CONTROLS","100 W VICTORIA ST","LONG BEACH","LOS ANGELES","CA","90805","","","33.86486","-118.20292","NO","334","Computers and Electronic Products","3822","NA","","","","","334512","","","","","","1397115331151","NICKEL","007440020","149674","YES","TRI","YES","1","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2700","0","0","0","2700","0","0","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","0","0","2700","0","0","2707","0","","3.17","INVENSYS PLC","154488472"
"1997","92025TTLST1021W","110000478581","TITLEIST & FOOT-JOY WORLDWIDE TITLEIST GOLF DIV","1021 W MISSION AVE","ESCONDIDO","SAN DIEGO","CA","920251640","","","33.12581","-117.0999","NO","339","Miscellaneous Manufacturing","3949","","","","","","339920","","","","","","1397115157481","COPPER","007440508","150086","NO","TRI","YES","1","NO","R","Pounds","0","5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","250","0","2300","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","255","180","0","0","0","0","0","0","0","2300","0","0","2480","0","","1.29","FORTUNE BRANDS INC","001265768"
"1997","95050CNTNR2600D","110043812595","GRAPHIC PACKAGING INTERNATIONAL INC","2600 DE LA CRUZ BLVD","SANTA CLARA","SANTA CLARA","CA","95050","","","37.36815","-121.94148","NO","322","Paper","2631","","","","","","322130","","","","","","1397110084744","AMMONIA","007664417","152389","NO","TRI","NO","0","NO","R","Pounds","10214","0","8","0","0","0","0","0","0","0","0","0","0","0","10222","0","130","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","10222","10850","0","0","0","0","0","0","0","0","0","0","10850","632","","1.04","GRAPHIC PACKAGING HOLDING CO","943786657"
"1997","90630RNLDC310E4","110000475334","ARNOLD ELECTRONICS INC","310 E 4TH ST","LA HABRA","ORANGE","CA","90631","","","33.92762","-117.94359","NO","334","Computers and Electronic Products","3672","","","","","","334412","","","","","","1397115102915","COPPER","007440508","150086","NO","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","44276","0","0","0","44276","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","44276","0","125","44401","0","",".69","NA","NA"
"1997","91730SCHLS11711","110000495562","SCHLOSSER FORGE CO","11711 ARROW RT","RANCHO CUCAMONGA","SAN BERNARDINO","CA","91730","","","34.09908","-117.54933","NO","332","Fabricated Metals","3463","3462","","","","","332112","","","","","","1397110133218","NICKEL COMPOUNDS","N495","650036","YES","TRI","YES","1","NO","R","Pounds","1135","0","0","0","0","0","0","0","0","0","0","0","0","0","1135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2319","0","2319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3454","1135","0","0","0","0","0","0","0","193599","0","0","194734","0","","1.3","ARCONIC INC","001339472"
"1997","92311SDDSMB505B","110014029407","US MARINE CORPS LOGISTICS BASE BARSTOW NEBO RANGE","B570 BOX 110570","BARSTOW","SAN BERNARDINO","CA","92311","","","34.878331","-116.9389","YES","999","Other","9711","","","","","","928110","","","","","","1397115280695","ETHYLENE GLYCOL","000107211","24257","YES","TRI","NO","0","NO","R","Pounds","100","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","703","0","0","0","0","0","0","0","104","0","0","807","118327","0","0","0","0","118327","134","0","134","0","0","189","0","0","0","189","907","907","0","0","0","0","0","134","0","118327","0","189","119557","0","","1","US DEPARTMENT OF DEFENSE","NA"
"1997","90023CRTFD3342E","110017411629","CERTIFIED ENAMELING INC","3342 EMERY ST","LOS ANGELES","LOS ANGELES","CA","90023","","","34.01578","-118.20742","NO","332","Fabricated Metals","3479","NA","","","","","332812","","","","","","1397110229212","METHYL ISOBUTYL KETONE","000108101","24851","YES","TRI","NO","0","NO","R","Pounds","0","10600","0","0","0","0","0","0","0","0","0","0","0","0","10600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10600","10612","0","0","0","0","0","0","10612","0","0","0","21224","0","",".9","NA",""
"1997","90746YPLTS1055E","110000476217","GENERAL MILLS OPERATIONS INC","1055 SANDHILL AVE","CARSON","LOS ANGELES","CA","90746","","","33.87871","-118.25704","NO","311","Food","2026","","","","","","311514","","","","","","1397115230308","NITRIC ACID","007697372","152686","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15834","0","15834","","","","GENERAL MILLS INC","006250740"
"1997","92126HRCTC7770M","110000478983","TOPPAN ELECTRONICS INC","7770 MIRAMAR RD","SAN DIEGO","SAN DIEGO","CA","921264298","","","32.88546","-117.15023","NO","334","Computers and Electronic Products","3672","","","","","","334412","","","","","","1397110308184","LEAD","007439921","149583","YES","PBT","YES","1","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","45336","0","0","0","45336","0","122","122","0","0","0","0","0","0","0","57","0","0","0","0","0","0","135","0","45318","2310","57","47820","0","",".76","TOPPAN PRINTING CO LTD","NA"
"1997","90248MRCNR17006","110000474610","AMERICAN RACING CUSTOM WHEELS","17006 S FIGUEROA ST","GARDENA","LOS ANGELES","CA","90248","","","33.87675","-118.28238","NO","336","Transportation Equipment","3714","NA","","","","","336340","","","","","","1397115168989","CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)","N090","649475","YES","TRI","YES","1","NO","R","Pounds","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","250","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","15113","0","0","15113","0","0","0","0","0","0","0","0","0","0","255","1","0","0","0","0","0","0","22000","15108","0","0","37109","","","1.7","NA","NA"
